company_id,month,tickets_raised,avg_resolution_hours,tickets_breached_sla
CUST_0118,2023-04-01,7,39.9,2
CUST_0118,2023-05-01,4,43.5,1
CUST_0118,2023-06-01,7,35.5,2
CUST_0118,2023-07-01,8,43.1,3
CUST_0118,2023-08-01,4,38.9,1
CUST_0118,2023-09-01,6,41.9,2
CUST_0118,2023-10-01,7,40.4,2
CUST_0118,2023-11-01,9,39.0,3
CUST_0118,2023-12-01,5,44.9,2
CUST_0118,2024-01-01,8,33.8,2
CUST_0118,2024-02-01,9,36.6,2
CUST_0118,2024-03-01,8,48.2,3
CUST_0118,2024-04-01,5,38.9,2
CUST_0118,2024-05-01,8,29.0,1
CUST_0118,2024-06-01,7,48.5,3
CUST_0118,2024-07-01,11,38.8,3
CUST_0118,2024-08-01,13,36.4,2
CUST_0118,2024-09-01,14,39.5,4
CUST_0118,2024-10-01,16,43.6,5
CUST_0118,2024-11-01,9,34.2,2
CUST_0118,2024-12-01,12,49.9,5
CUST_0118,2025-01-01,4,53.3,2
CUST_0119,2025-01-01,4,19.8,1
CUST_0120,2023-08-01,6,19.4,1
CUST_0120,2023-09-01,3,19.2,1
CUST_0120,2023-10-01,5,22.4,0
CUST_0120,2023-11-01,4,15.2,1
CUST_0120,2023-12-01,8,20.3,0
CUST_0120,2024-01-01,9,38.4,3
CUST_0120,2024-02-01,6,10.7,0
CUST_0120,2024-03-01,2,24.4,0
CUST_0120,2024-04-01,3,13.4,0
CUST_0120,2024-05-01,5,26.8,1
CUST_0120,2024-06-01,5,24.2,0
CUST_0120,2024-07-01,8,23.5,1
CUST_0120,2024-08-01,11,21.1,1
CUST_0120,2024-09-01,6,31.5,2
CUST_0120,2024-10-01,9,20.6,0
CUST_0120,2024-11-01,1,17.1,0
CUST_0120,2024-12-01,9,14.9,1
CUST_0120,2025-01-01,8,14.0,0
CUST_0121,2024-07-01,4,47.2,1
CUST_0121,2024-08-01,8,42.9,2
CUST_0121,2024-09-01,9,41.6,3
CUST_0121,2024-10-01,12,44.6,4
CUST_0121,2024-11-01,15,46.3,5
CUST_0121,2024-12-01,8,40.9,3
CUST_0121,2025-01-01,10,40.5,3
CUST_0122,2024-09-01,7,7.0,0
CUST_0122,2024-10-01,5,3.4,1
CUST_0122,2024-11-01,15,18.9,0
CUST_0122,2024-12-01,5,3.1,1
CUST_0122,2025-01-01,5,21.4,1
CUST_0123,2024-11-01,4,41.6,2
CUST_0123,2024-12-01,6,26.5,0
CUST_0123,2025-01-01,4,35.3,1
CUST_0124,2024-06-01,6,13.6,1
CUST_0124,2024-07-01,7,12.0,1
CUST_0124,2024-08-01,7,26.0,1
CUST_0124,2024-09-01,10,18.9,0
CUST_0124,2024-10-01,10,22.4,1
CUST_0124,2024-11-01,5,21.1,1
CUST_0124,2024-12-01,8,14.6,1
CUST_0124,2025-01-01,10,22.4,0
CUST_0125,2023-12-01,5,39.1,2
CUST_0125,2024-01-01,12,34.0,2
CUST_0125,2024-02-01,7,35.6,1
CUST_0125,2024-03-01,5,34.5,1
CUST_0125,2024-04-01,7,33.6,2
CUST_0125,2024-05-01,4,46.2,2
CUST_0125,2024-06-01,9,27.1,0
CUST_0125,2024-07-01,12,37.8,3
CUST_0126,2024-07-01,5,83.8,4
CUST_0126,2024-08-01,14,95.7,14
CUST_0126,2024-09-01,12,91.6,12
CUST_0126,2024-10-01,12,91.7,12
CUST_0126,2024-11-01,10,83.4,9
CUST_0126,2024-12-01,7,85.6,6
CUST_0126,2025-01-01,9,82.7,8
CUST_0127,2024-12-01,3,17.5,1
CUST_0127,2025-01-01,1,10.4,0
CUST_0128,2024-02-01,6,23.7,0
CUST_0128,2024-03-01,6,20.7,0
CUST_0128,2024-04-01,5,32.6,1
CUST_0128,2024-05-01,7,28.6,1
CUST_0128,2024-06-01,5,12.6,1
CUST_0128,2024-07-01,5,24.0,1
CUST_0128,2024-08-01,4,28.2,1
CUST_0128,2024-09-01,1,15.3,1
CUST_0128,2024-10-01,3,34.2,1
CUST_0128,2024-11-01,4,9.9,1
CUST_0128,2024-12-01,4,27.5,0
CUST_0128,2025-01-01,5,34.8,1
CUST_0129,2023-03-01,3,12.7,0
CUST_0129,2023-04-01,3,11.5,0
CUST_0129,2023-05-01,1,12.3,0
CUST_0129,2023-06-01,3,19.0,1
CUST_0129,2023-07-01,2,15.9,1
CUST_0129,2023-08-01,5,12.7,0
CUST_0129,2023-09-01,3,13.1,1
CUST_0129,2023-10-01,4,11.8,1
CUST_0129,2023-11-01,7,11.2,0
CUST_0129,2023-12-01,2,13.4,1
CUST_0129,2024-01-01,4,20.2,0
CUST_0129,2024-02-01,6,18.9,1
CUST_0129,2024-03-01,4,3.9,1
CUST_0129,2024-04-01,2,15.7,0
CUST_0129,2024-05-01,4,21.2,1
CUST_0129,2024-06-01,3,17.2,1
CUST_0129,2024-07-01,5,19.4,0
CUST_0129,2024-08-01,1,11.8,0
CUST_0129,2024-09-01,5,17.4,0
CUST_0129,2024-10-01,6,12.3,1
CUST_0129,2024-11-01,1,18.1,0
CUST_0129,2024-12-01,3,12.3,1
CUST_0129,2025-01-01,3,13.6,1
CUST_0130,2023-12-01,7,14.1,1
CUST_0130,2024-01-01,3,13.7,0
CUST_0130,2024-02-01,2,15.6,0
CUST_0130,2024-03-01,3,19.5,1
CUST_0130,2024-04-01,3,26.5,1
CUST_0130,2024-05-01,5,20.1,1
CUST_0130,2024-06-01,5,13.2,1
CUST_0130,2024-07-01,3,13.9,1
CUST_0130,2024-08-01,10,12.0,1
CUST_0130,2024-09-01,6,17.9,0
CUST_0130,2024-10-01,6,25.7,0
CUST_0130,2024-11-01,6,16.6,0
CUST_0130,2024-12-01,5,29.3,1
CUST_0130,2025-01-01,9,20.5,0
CUST_0131,2024-11-01,7,22.4,1
CUST_0131,2024-12-01,4,26.1,1
CUST_0131,2025-01-01,3,13.9,1
CUST_0132,2024-06-01,7,12.7,1
CUST_0132,2024-07-01,6,19.1,1
CUST_0132,2024-08-01,6,25.3,1
CUST_0132,2024-09-01,7,21.3,1
CUST_0132,2024-10-01,11,25.1,1
CUST_0132,2024-11-01,11,23.4,1
CUST_0132,2024-12-01,4,18.8,1
CUST_0132,2025-01-01,11,20.2,0
CUST_0133,2023-12-01,12,80.8,10
CUST_0133,2024-01-01,11,81.6,9
CUST_0133,2024-02-01,11,78.5,9
CUST_0133,2024-03-01,5,78.2,4
CUST_0133,2024-04-01,7,92.1,7
CUST_0134,2023-07-01,12,84.3,10
CUST_0134,2023-08-01,5,79.6,4
CUST_0134,2023-09-01,10,86.5,9
CUST_0134,2023-10-01,11,89.5,10
CUST_0134,2023-11-01,9,81.5,8
CUST_0134,2023-12-01,14,95.9,14
CUST_0134,2024-01-01,9,93.7,9
CUST_0134,2024-02-01,9,87.4,9
CUST_0134,2024-03-01,12,86.2,11
CUST_0134,2024-04-01,13,79.3,10
CUST_0134,2024-05-01,16,67.1,10
CUST_0134,2024-06-01,9,79.0,7
CUST_0134,2024-07-01,10,86.4,9
CUST_0134,2024-08-01,7,91.1,7
CUST_0134,2024-09-01,8,89.6,8
CUST_0134,2024-10-01,6,82.2,5
CUST_0134,2024-11-01,11,92.1,11
CUST_0134,2024-12-01,13,87.0,12
CUST_0134,2025-01-01,11,87.7,11
CUST_0135,2024-12-01,6,33.7,1
CUST_0135,2025-01-01,1,23.9,0
CUST_0136,2023-07-01,5,16.8,0
CUST_0136,2023-08-01,3,23.8,1
CUST_0136,2023-09-01,6,22.0,1
CUST_0136,2023-10-01,7,23.7,0
CUST_0136,2023-11-01,3,4.9,0
CUST_0136,2023-12-01,5,23.1,1
CUST_0136,2024-01-01,5,28.1,0
CUST_0136,2024-02-01,3,10.6,0
CUST_0136,2024-03-01,5,24.8,0
CUST_0136,2024-04-01,4,26.5,1
CUST_0136,2024-05-01,3,14.7,0
CUST_0136,2024-06-01,6,20.6,0
CUST_0136,2024-07-01,3,27.3,1
CUST_0136,2024-08-01,4,22.6,0
CUST_0136,2024-09-01,4,23.4,1
CUST_0136,2024-10-01,5,13.7,0
CUST_0136,2024-11-01,2,14.3,0
CUST_0136,2024-12-01,2,13.6,0
CUST_0136,2025-01-01,5,11.0,0
CUST_0137,2024-04-01,7,41.8,2
CUST_0137,2024-05-01,6,40.1,1
CUST_0137,2024-06-01,12,41.0,4
CUST_0137,2024-07-01,5,43.5,2
CUST_0137,2024-08-01,4,40.4,1
CUST_0137,2024-09-01,10,51.6,4
CUST_0137,2024-10-01,5,45.1,2
CUST_0137,2024-11-01,10,41.5,3
CUST_0137,2024-12-01,14,48.0,5
CUST_0137,2025-01-01,7,43.6,3
CUST_0138,2024-10-01,5,18.9,1
CUST_0138,2024-11-01,4,7.0,1
CUST_0138,2024-12-01,5,28.2,1
CUST_0138,2025-01-01,4,17.3,1
CUST_0139,2024-09-01,0,18.0,0
CUST_0139,2024-10-01,4,22.9,1
CUST_0139,2024-11-01,2,10.6,0
CUST_0139,2024-12-01,3,25.2,1
CUST_0139,2025-01-01,4,17.8,1
CUST_0140,2024-01-01,3,26.9,1
CUST_0140,2024-02-01,4,24.3,1
CUST_0140,2024-03-01,3,32.9,1
CUST_0140,2024-04-01,2,13.6,1
CUST_0140,2024-05-01,1,16.9,0
CUST_0140,2024-06-01,4,23.2,1
CUST_0140,2024-07-01,4,21.8,1
CUST_0140,2024-08-01,6,29.4,1
CUST_0140,2024-09-01,3,25.0,0
CUST_0140,2024-10-01,4,22.7,1
CUST_0140,2024-11-01,10,22.3,1
CUST_0140,2024-12-01,3,30.8,1
CUST_0140,2025-01-01,4,20.3,0
CUST_0141,2023-05-01,6,23.8,0
CUST_0141,2023-06-01,5,12.7,1
CUST_0141,2023-07-01,6,15.8,1
CUST_0141,2023-08-01,7,16.5,1
CUST_0141,2023-09-01,2,23.9,0
CUST_0141,2023-10-01,5,21.1,1
CUST_0141,2023-11-01,10,30.8,1
CUST_0141,2023-12-01,11,19.1,0
CUST_0141,2024-01-01,5,18.5,0
CUST_0141,2024-02-01,7,18.7,0
CUST_0141,2024-03-01,4,23.4,0
CUST_0141,2024-04-01,4,26.0,1
CUST_0141,2024-05-01,7,29.8,1
CUST_0141,2024-06-01,8,26.2,1
CUST_0142,2024-12-01,2,12.7,0
CUST_0142,2025-01-01,5,21.8,1
CUST_0143,2024-10-01,4,21.4,1
CUST_0143,2024-11-01,5,22.9,1
CUST_0143,2024-12-01,4,29.7,1
CUST_0143,2025-01-01,7,18.8,1
CUST_0144,2023-06-01,8,32.3,1
CUST_0144,2023-07-01,3,28.0,1
CUST_0144,2023-08-01,8,32.3,2
CUST_0144,2023-09-01,9,26.6,1
CUST_0144,2023-10-01,10,28.4,1
CUST_0144,2023-11-01,6,25.7,1
CUST_0144,2023-12-01,12,27.8,2
CUST_0144,2024-01-01,9,31.7,2
CUST_0144,2024-02-01,9,23.1,0
CUST_0145,2023-06-01,10,19.0,1
CUST_0145,2023-07-01,5,20.8,0
CUST_0145,2023-08-01,7,31.8,2
CUST_0145,2023-09-01,9,23.9,0
CUST_0145,2023-10-01,6,19.2,0
CUST_0145,2023-11-01,7,15.3,1
CUST_0145,2023-12-01,8,16.1,1
CUST_0145,2024-01-01,5,14.0,0
CUST_0145,2024-02-01,6,21.7,1
CUST_0145,2024-03-01,8,22.9,1
CUST_0145,2024-04-01,4,24.1,0
CUST_0145,2024-05-01,7,26.2,0
CUST_0145,2024-06-01,7,28.8,1
CUST_0145,2024-07-01,9,13.1,1
CUST_0145,2024-08-01,5,20.2,0
CUST_0145,2024-09-01,6,33.2,1
CUST_0145,2024-10-01,8,15.4,1
CUST_0145,2024-11-01,7,16.9,0
CUST_0145,2024-12-01,9,26.0,0
CUST_0145,2025-01-01,11,20.4,0
CUST_0146,2024-01-01,1,13.0,1
CUST_0146,2024-02-01,4,18.4,1
CUST_0146,2024-03-01,5,15.8,1
CUST_0146,2024-04-01,6,19.2,0
CUST_0146,2024-05-01,0,24.8,0
CUST_0146,2024-06-01,8,27.0,1
CUST_0146,2024-07-01,1,21.5,0
CUST_0146,2024-08-01,4,27.0,0
CUST_0146,2024-09-01,4,27.5,1
CUST_0146,2024-10-01,4,20.8,1
CUST_0146,2024-11-01,10,15.8,0
CUST_0146,2024-12-01,1,22.6,0
CUST_0146,2025-01-01,3,19.6,0
CUST_0147,2023-08-01,7,39.2,2
CUST_0147,2023-09-01,6,23.9,0
CUST_0147,2023-10-01,6,14.9,1
CUST_0147,2023-11-01,6,28.4,1
CUST_0147,2023-12-01,6,30.3,1
CUST_0147,2024-01-01,10,29.4,2
CUST_0147,2024-02-01,7,31.6,2
CUST_0147,2024-03-01,7,25.3,1
CUST_0147,2024-04-01,8,27.7,1
CUST_0147,2024-05-01,12,26.7,1
CUST_0147,2024-06-01,9,28.0,1
CUST_0147,2024-07-01,6,22.4,1
CUST_0147,2024-08-01,10,16.8,1
CUST_0147,2024-09-01,4,19.1,1
CUST_0147,2024-10-01,7,16.3,1
CUST_0147,2024-11-01,10,25.4,0
CUST_0147,2024-12-01,16,26.8,1
CUST_0147,2025-01-01,12,14.1,1
CUST_0148,2024-03-01,2,22.4,1
CUST_0148,2024-04-01,6,10.6,0
CUST_0148,2024-05-01,2,11.7,1
CUST_0148,2024-06-01,5,28.7,1
CUST_0148,2024-07-01,1,15.6,1
CUST_0148,2024-08-01,4,3.8,0
CUST_0148,2024-09-01,2,23.0,0
CUST_0148,2024-10-01,9,15.5,1
CUST_0149,2024-11-01,11,70.5,8
CUST_0149,2024-12-01,13,84.3,12
CUST_0149,2025-01-01,7,72.8,5
CUST_0150,2024-07-01,4,36.7,1
CUST_0150,2024-08-01,7,29.4,1
CUST_0150,2024-09-01,3,29.3,0
CUST_0150,2024-10-01,4,30.6,1
CUST_0150,2024-11-01,4,22.3,0
CUST_0150,2024-12-01,4,38.9,2
CUST_0150,2025-01-01,10,29.4,1
CUST_0151,2023-10-01,9,35.7,2
CUST_0151,2023-11-01,8,26.2,1
CUST_0151,2023-12-01,5,19.2,0
CUST_0151,2024-01-01,3,26.7,0
CUST_0151,2024-02-01,6,24.4,0
CUST_0151,2024-03-01,4,25.6,1
CUST_0151,2024-04-01,3,25.1,0
CUST_0151,2024-05-01,8,19.0,1
CUST_0151,2024-06-01,3,30.5,1
CUST_0151,2024-07-01,4,21.5,1
CUST_0151,2024-08-01,4,30.6,0
CUST_0151,2024-09-01,6,16.9,1
CUST_0151,2024-10-01,5,39.2,2
CUST_0151,2024-11-01,8,28.9,1
CUST_0151,2024-12-01,7,33.8,1
CUST_0151,2025-01-01,6,20.8,1
CUST_0152,2023-03-01,6,38.0,2
CUST_0152,2023-04-01,7,38.9,2
CUST_0152,2023-05-01,0,49.8,0
CUST_0152,2023-06-01,2,37.7,1
CUST_0152,2023-07-01,5,53.6,2
CUST_0152,2023-08-01,5,41.8,1
CUST_0152,2023-09-01,1,50.5,1
CUST_0152,2023-10-01,3,45.2,1
CUST_0152,2023-11-01,5,40.1,2
CUST_0152,2023-12-01,9,44.2,3
CUST_0152,2024-01-01,13,37.3,3
CUST_0152,2024-02-01,9,35.5,2
CUST_0152,2024-03-01,11,37.1,2
CUST_0152,2024-04-01,7,39.0,2
CUST_0152,2024-05-01,11,46.1,4
CUST_0152,2024-06-01,12,35.3,3
CUST_0152,2024-07-01,8,44.4,3
CUST_0152,2024-08-01,11,42.6,4
CUST_0152,2024-09-01,13,44.0,4
CUST_0152,2024-10-01,10,44.2,3
CUST_0152,2024-11-01,6,37.2,2
CUST_0152,2024-12-01,11,43.4,4
CUST_0152,2025-01-01,8,57.0,5
CUST_0153,2024-04-01,11,38.1,3
CUST_0153,2024-05-01,6,26.9,1
CUST_0153,2024-06-01,2,35.0,1
CUST_0153,2024-07-01,7,36.1,1
CUST_0153,2024-08-01,4,31.6,1
CUST_0153,2024-09-01,4,24.3,0
CUST_0153,2024-10-01,5,27.6,1
CUST_0153,2024-11-01,7,40.0,2
CUST_0153,2024-12-01,7,34.0,1
CUST_0153,2025-01-01,9,37.5,3
CUST_0154,2024-02-01,7,101.0,7
CUST_0154,2024-03-01,8,91.7,8
CUST_0154,2024-04-01,8,80.2,7
CUST_0154,2024-05-01,9,81.5,8
CUST_0154,2024-06-01,10,84.1,9
CUST_0154,2024-07-01,9,97.1,9
CUST_0155,2023-03-01,2,12.1,0
CUST_0155,2023-04-01,7,17.5,0
CUST_0155,2023-05-01,3,11.9,0
CUST_0155,2023-06-01,2,6.0,0
CUST_0155,2023-07-01,6,16.0,0
CUST_0155,2023-08-01,4,6.5,0
CUST_0155,2023-09-01,3,12.9,1
CUST_0155,2023-10-01,6,6.2,1
CUST_0155,2023-11-01,3,20.2,1
CUST_0155,2023-12-01,10,18.5,0
CUST_0155,2024-01-01,2,11.2,0
CUST_0155,2024-02-01,4,14.8,1
CUST_0155,2024-03-01,1,12.1,1
CUST_0155,2024-04-01,5,3.2,0
CUST_0155,2024-05-01,3,12.9,0
CUST_0155,2024-06-01,2,3.3,0
CUST_0155,2024-07-01,7,10.9,0
CUST_0155,2024-08-01,6,13.9,0
CUST_0155,2024-09-01,3,15.5,1
CUST_0155,2024-10-01,4,10.7,1
CUST_0155,2024-11-01,5,19.8,1
CUST_0155,2024-12-01,2,16.5,1
CUST_0155,2025-01-01,5,4.7,0
CUST_0156,2023-10-01,6,28.0,1
CUST_0156,2023-11-01,2,28.4,1
CUST_0156,2023-12-01,6,21.2,0
CUST_0156,2024-01-01,3,18.4,1
CUST_0156,2024-02-01,6,25.4,1
CUST_0156,2024-03-01,3,13.4,0
CUST_0156,2024-04-01,3,26.6,1
CUST_0156,2024-05-01,5,22.7,0
CUST_0156,2024-06-01,5,12.0,1
CUST_0156,2024-07-01,5,27.4,1
CUST_0156,2024-08-01,8,24.6,1
CUST_0156,2024-09-01,2,33.0,1
CUST_0156,2024-10-01,3,28.5,1
CUST_0156,2024-11-01,4,27.8,1
CUST_0156,2024-12-01,6,18.9,1
CUST_0156,2025-01-01,2,27.1,0
CUST_0157,2023-12-01,6,17.9,1
CUST_0157,2024-01-01,2,20.2,0
CUST_0157,2024-02-01,4,22.9,0
CUST_0157,2024-03-01,2,20.3,1
CUST_0157,2024-04-01,5,14.5,0
CUST_0157,2024-05-01,1,25.2,1
CUST_0157,2024-06-01,2,28.4,0
CUST_0157,2024-07-01,4,10.3,0
CUST_0157,2024-08-01,3,19.9,0
CUST_0157,2024-09-01,6,11.0,0
CUST_0157,2024-10-01,5,22.6,0
CUST_0157,2024-11-01,5,22.4,0
CUST_0157,2024-12-01,5,23.9,1
CUST_0157,2025-01-01,6,18.7,0
CUST_0158,2024-07-01,4,16.1,1
CUST_0158,2024-08-01,2,18.1,1
CUST_0158,2024-09-01,1,23.3,0
CUST_0158,2024-10-01,4,20.3,0
CUST_0158,2024-11-01,8,20.7,0
CUST_0158,2024-12-01,5,25.6,1
CUST_0158,2025-01-01,8,24.7,0
CUST_0159,2024-06-01,5,2.0,1
CUST_0159,2024-07-01,6,12.5,0
CUST_0159,2024-08-01,2,19.5,0
CUST_0159,2024-09-01,1,9.0,0
CUST_0159,2024-10-01,8,20.2,0
CUST_0159,2024-11-01,1,8.1,1
CUST_0159,2024-12-01,5,15.1,1
CUST_0159,2025-01-01,5,5.9,1
CUST_0160,2024-08-01,7,23.1,1
CUST_0160,2024-09-01,4,24.5,1
CUST_0160,2024-10-01,7,17.1,1
CUST_0160,2024-11-01,12,14.8,1
CUST_0160,2024-12-01,3,16.3,1
CUST_0160,2025-01-01,2,14.7,1
CUST_0161,2024-11-01,8,54.0,4
CUST_0161,2024-12-01,9,65.8,6
CUST_0161,2025-01-01,12,54.1,5
CUST_0162,2023-11-01,8,26.6,0
CUST_0162,2023-12-01,4,35.3,1
CUST_0162,2024-01-01,5,30.0,1
CUST_0162,2024-02-01,5,33.1,2
CUST_0162,2024-03-01,10,26.2,1
CUST_0162,2024-04-01,11,26.2,0
CUST_0162,2024-05-01,6,20.7,1
CUST_0162,2024-06-01,5,25.3,0
CUST_0162,2024-07-01,10,23.1,0
CUST_0162,2024-08-01,8,28.8,2
CUST_0162,2024-09-01,9,27.7,1
CUST_0162,2024-10-01,8,29.3,1
CUST_0162,2024-11-01,4,18.7,0
CUST_0162,2024-12-01,10,20.9,1
CUST_0162,2025-01-01,13,35.2,2
CUST_0163,2023-05-01,6,79.2,5
CUST_0163,2023-06-01,8,63.6,5
CUST_0163,2023-07-01,9,69.5,7
CUST_0164,2024-08-01,6,16.0,1
CUST_0164,2024-09-01,2,20.3,1
CUST_0164,2024-10-01,6,26.8,1
CUST_0164,2024-11-01,8,33.6,1
CUST_0164,2024-12-01,4,14.2,0
CUST_0164,2025-01-01,6,33.3,1
CUST_0165,2024-02-01,5,51.9,3
CUST_0165,2024-03-01,4,39.6,1
CUST_0165,2024-04-01,8,44.6,2
CUST_0165,2024-05-01,3,44.2,1
CUST_0165,2024-06-01,5,40.8,2
CUST_0165,2024-07-01,5,31.3,1
CUST_0165,2024-08-01,8,36.1,2
CUST_0165,2024-09-01,9,46.0,3
CUST_0165,2024-10-01,6,42.5,2
CUST_0165,2024-11-01,7,43.2,2
CUST_0165,2024-12-01,8,39.8,2
CUST_0165,2025-01-01,10,37.5,2
CUST_0166,2024-03-01,5,9.6,0
CUST_0166,2024-04-01,6,10.2,0
CUST_0166,2024-05-01,6,13.4,1
CUST_0166,2024-06-01,4,8.2,1
CUST_0166,2024-07-01,6,15.5,0
CUST_0166,2024-08-01,2,9.0,1
CUST_0166,2024-09-01,1,10.7,0
CUST_0166,2024-10-01,6,4.2,1
CUST_0166,2024-11-01,5,16.7,1
CUST_0166,2024-12-01,4,28.1,0
CUST_0166,2025-01-01,11,10.7,1
CUST_0167,2024-04-01,2,14.5,1
CUST_0167,2024-05-01,0,11.7,0
CUST_0167,2024-06-01,5,6.9,0
CUST_0167,2024-07-01,7,11.1,0
CUST_0167,2024-08-01,3,21.7,0
CUST_0167,2024-09-01,5,20.6,1
CUST_0167,2024-10-01,9,13.4,0
CUST_0167,2024-11-01,1,12.4,1
CUST_0167,2024-12-01,4,20.4,0
CUST_0167,2025-01-01,3,11.1,1
CUST_0168,2023-07-01,6,22.9,0
CUST_0168,2023-08-01,4,18.9,1
CUST_0168,2023-09-01,6,26.7,0
CUST_0168,2023-10-01,3,13.8,0
CUST_0168,2023-11-01,3,22.0,1
CUST_0168,2023-12-01,5,26.6,1
CUST_0168,2024-01-01,2,19.8,0
CUST_0168,2024-02-01,2,27.1,1
CUST_0168,2024-03-01,3,22.9,0
CUST_0168,2024-04-01,6,27.1,0
CUST_0168,2024-05-01,0,21.8,0
CUST_0168,2024-06-01,3,18.9,0
CUST_0168,2024-07-01,7,18.9,0
CUST_0168,2024-08-01,3,29.3,1
CUST_0168,2024-09-01,4,18.4,1
CUST_0168,2024-10-01,5,22.3,0
CUST_0168,2024-11-01,6,33.4,1
CUST_0168,2024-12-01,2,20.5,1
CUST_0168,2025-01-01,3,33.1,1
CUST_0169,2024-01-01,4,21.0,1
CUST_0169,2024-02-01,3,21.8,1
CUST_0169,2024-03-01,4,26.3,1
CUST_0169,2024-04-01,5,18.8,0
CUST_0169,2024-05-01,3,18.9,0
CUST_0169,2024-06-01,2,20.8,1
CUST_0169,2024-07-01,1,12.7,0
CUST_0169,2024-08-01,2,20.7,1
CUST_0169,2024-09-01,6,21.3,1
CUST_0169,2024-10-01,2,20.8,1
CUST_0169,2024-11-01,2,20.1,0
CUST_0169,2024-12-01,3,14.4,1
CUST_0169,2025-01-01,3,18.7,0
CUST_0170,2024-03-01,6,32.1,2
CUST_0170,2024-04-01,6,33.5,1
CUST_0170,2024-05-01,8,27.3,1
CUST_0170,2024-06-01,7,39.7,2
CUST_0170,2024-07-01,7,23.7,0
CUST_0170,2024-08-01,5,37.9,1
CUST_0170,2024-09-01,5,38.0,1
CUST_0170,2024-10-01,9,28.2,1
CUST_0170,2024-11-01,6,25.2,1
CUST_0170,2024-12-01,10,29.9,1
CUST_0170,2025-01-01,10,26.4,0
CUST_0171,2024-03-01,11,47.3,4
CUST_0171,2024-04-01,5,48.0,2
CUST_0171,2024-05-01,6,32.7,2
CUST_0171,2024-06-01,7,46.5,3
CUST_0171,2024-07-01,7,43.4,3
CUST_0171,2024-08-01,4,41.9,2
CUST_0171,2024-09-01,4,46.6,2
CUST_0171,2024-10-01,9,32.5,2
CUST_0171,2024-11-01,5,42.4,2
CUST_0171,2024-12-01,7,46.4,3
CUST_0171,2025-01-01,8,41.0,3
CUST_0172,2023-07-01,12,36.2,2
CUST_0172,2023-08-01,4,24.7,0
CUST_0172,2023-09-01,3,22.3,0
CUST_0172,2023-10-01,4,24.4,0
CUST_0172,2023-11-01,6,27.5,1
CUST_0172,2023-12-01,4,26.5,1
CUST_0172,2024-01-01,6,17.5,0
CUST_0172,2024-02-01,4,13.6,0
CUST_0172,2024-03-01,4,33.7,1
CUST_0172,2024-04-01,3,20.4,1
CUST_0172,2024-05-01,4,21.1,1
CUST_0172,2024-06-01,6,11.7,1
CUST_0172,2024-07-01,4,21.3,0
CUST_0172,2024-08-01,6,38.9,2
CUST_0172,2024-09-01,3,23.9,0
CUST_0172,2024-10-01,5,15.7,1
CUST_0172,2024-11-01,1,22.5,1
CUST_0172,2024-12-01,2,28.6,0
CUST_0172,2025-01-01,2,15.2,1
CUST_0173,2024-02-01,6,25.8,0
CUST_0173,2024-03-01,8,35.0,1
CUST_0173,2024-04-01,11,30.7,1
CUST_0173,2024-05-01,7,28.9,1
CUST_0173,2024-06-01,5,29.4,1
CUST_0173,2024-07-01,10,33.4,2
CUST_0173,2024-08-01,7,25.3,1
CUST_0173,2024-09-01,6,30.9,1
CUST_0173,2024-10-01,7,29.8,1
CUST_0173,2024-11-01,5,26.3,0
CUST_0173,2024-12-01,8,29.8,1
CUST_0173,2025-01-01,15,29.9,1
CUST_0174,2023-12-01,2,20.7,1
CUST_0174,2024-01-01,3,27.7,1
CUST_0174,2024-02-01,3,19.4,0
CUST_0174,2024-03-01,3,27.7,0
CUST_0174,2024-04-01,4,19.5,0
CUST_0174,2024-05-01,3,33.4,1
CUST_0174,2024-06-01,4,22.6,0
CUST_0174,2024-07-01,3,27.0,0
CUST_0174,2024-08-01,8,24.4,1
CUST_0174,2024-09-01,4,23.3,1
CUST_0174,2024-10-01,3,35.1,1
CUST_0174,2024-11-01,6,14.1,1
CUST_0174,2024-12-01,2,11.4,1
CUST_0174,2025-01-01,4,20.9,0
CUST_0175,2023-10-01,6,18.7,1
CUST_0175,2023-11-01,4,25.2,0
CUST_0175,2023-12-01,0,20.9,0
CUST_0175,2024-01-01,7,31.3,1
CUST_0175,2024-02-01,3,15.0,0
CUST_0175,2024-03-01,3,19.1,1
CUST_0176,2023-09-01,3,38.5,1
CUST_0176,2023-10-01,9,29.9,1
CUST_0176,2023-11-01,6,45.5,2
CUST_0176,2023-12-01,6,34.0,2
CUST_0176,2024-01-01,11,31.8,2
CUST_0176,2024-02-01,6,37.8,2
CUST_0176,2024-03-01,6,29.8,1
CUST_0176,2024-04-01,8,38.5,2
CUST_0176,2024-05-01,9,47.9,3
CUST_0176,2024-06-01,8,38.2,2
CUST_0176,2024-07-01,10,44.1,3
CUST_0176,2024-08-01,8,35.4,2
CUST_0176,2024-09-01,9,45.3,3
CUST_0176,2024-10-01,6,34.8,1
CUST_0176,2024-11-01,17,42.8,5
CUST_0176,2024-12-01,15,36.5,3
CUST_0176,2025-01-01,9,31.4,1
CUST_0177,2024-11-01,2,15.8,1
CUST_0177,2024-12-01,4,12.7,1
CUST_0177,2025-01-01,4,16.7,0
CUST_0178,2024-06-01,9,35.8,2
CUST_0178,2024-07-01,7,28.8,1
CUST_0178,2024-08-01,6,17.0,0
CUST_0178,2024-09-01,1,27.1,1
