company_id,month,invoice_amount,payment_delay_days,payment_failed
CUST_0124,2024-12-01,142566,0,0
CUST_0124,2025-01-01,142566,4,0
CUST_0125,2023-12-01,40131,6,0
CUST_0125,2024-01-01,40131,11,0
CUST_0125,2024-02-01,40131,10,0
CUST_0125,2024-03-01,40131,0,0
CUST_0125,2024-04-01,40131,2,0
CUST_0125,2024-05-01,40131,16,0
CUST_0125,2024-06-01,40131,3,0
CUST_0125,2024-07-01,40131,3,0
CUST_0126,2024-07-01,152966,22,0
CUST_0126,2024-08-01,152966,27,1
CUST_0126,2024-09-01,152966,31,1
CUST_0126,2024-10-01,152966,17,0
CUST_0126,2024-11-01,152966,23,0
CUST_0126,2024-12-01,152966,15,0
CUST_0126,2025-01-01,152966,24,0
CUST_0127,2024-12-01,30330,0,0
CUST_0127,2025-01-01,30330,5,0
CUST_0128,2024-02-01,370827,4,0
CUST_0128,2024-03-01,370827,3,0
CUST_0128,2024-04-01,370827,0,0
CUST_0128,2024-05-01,370827,0,0
CUST_0128,2024-06-01,370827,0,0
CUST_0128,2024-07-01,370827,0,0
CUST_0128,2024-08-01,370827,2,0
CUST_0128,2024-09-01,370827,4,0
CUST_0128,2024-10-01,370827,3,0
CUST_0128,2024-11-01,370827,0,0
CUST_0128,2024-12-01,370827,0,0
CUST_0128,2025-01-01,370827,3,0
CUST_0129,2023-03-01,21680,6,0
CUST_0129,2023-04-01,21680,0,0
CUST_0129,2023-05-01,21680,0,0
CUST_0129,2023-06-01,21680,0,0
CUST_0129,2023-07-01,21680,0,0
CUST_0129,2023-08-01,21680,0,0
CUST_0129,2023-09-01,21680,6,0
CUST_0129,2023-10-01,21680,0,0
CUST_0129,2023-11-01,21680,0,0
CUST_0129,2023-12-01,21680,8,0
CUST_0129,2024-01-01,21680,0,0
CUST_0129,2024-02-01,21680,0,0
CUST_0129,2024-03-01,21680,0,0
CUST_0129,2024-04-01,21680,0,0
CUST_0129,2024-05-01,21680,0,0
CUST_0129,2024-06-01,21680,0,0
CUST_0129,2024-07-01,21680,2,0
CUST_0129,2024-08-01,21680,2,0
CUST_0129,2024-09-01,21680,3,0
CUST_0129,2024-10-01,21680,5,0
CUST_0129,2024-11-01,21680,9,0
CUST_0129,2024-12-01,21680,7,0
CUST_0129,2025-01-01,21680,0,0
CUST_0130,2023-12-01,25105,7,0
CUST_0130,2024-01-01,25105,1,0
CUST_0130,2024-02-01,25105,0,0
CUST_0130,2024-03-01,25105,6,0
CUST_0130,2024-04-01,25105,0,0
CUST_0130,2024-05-01,25105,2,0
CUST_0130,2024-06-01,25105,0,0
CUST_0130,2024-07-01,25105,8,0
CUST_0130,2024-08-01,25105,0,0
CUST_0130,2024-09-01,25105,0,0
CUST_0130,2024-10-01,25105,9,0
CUST_0130,2024-11-01,25105,0,0
CUST_0130,2024-12-01,25105,0,0
CUST_0130,2025-01-01,25105,2,0
CUST_0131,2024-11-01,65463,12,0
CUST_0131,2024-12-01,65463,0,0
CUST_0131,2025-01-01,65463,10,0
CUST_0132,2024-06-01,9591,3,0
CUST_0132,2024-07-01,9591,3,0
CUST_0132,2024-08-01,9591,1,0
CUST_0132,2024-09-01,9591,10,0
CUST_0132,2024-10-01,9591,1,0
CUST_0132,2024-11-01,9591,10,0
CUST_0132,2024-12-01,9591,4,0
CUST_0132,2025-01-01,9591,2,0
CUST_0133,2023-12-01,5769,32,0
CUST_0133,2024-01-01,5769,28,0
CUST_0133,2024-02-01,5769,21,0
CUST_0133,2024-03-01,5769,16,0
CUST_0133,2024-04-01,5769,22,0
CUST_0134,2023-07-01,15736,5,0
CUST_0134,2023-08-01,15736,16,0
CUST_0134,2023-09-01,15736,20,0
CUST_0134,2023-10-01,15736,22,1
CUST_0134,2023-11-01,15736,15,0
CUST_0134,2023-12-01,15736,15,0
CUST_0134,2024-01-01,15736,14,0
CUST_0134,2024-02-01,15736,14,0
CUST_0134,2024-03-01,15736,13,0
CUST_0134,2024-04-01,15736,17,0
CUST_0134,2024-05-01,15736,22,0
CUST_0134,2024-06-01,15736,19,0
CUST_0134,2024-07-01,15736,18,0
CUST_0134,2024-08-01,15736,12,0
CUST_0134,2024-09-01,15736,16,0
CUST_0134,2024-10-01,15736,14,0
CUST_0134,2024-11-01,15736,18,0
CUST_0134,2024-12-01,15736,13,0
CUST_0134,2025-01-01,15736,17,0
CUST_0135,2024-12-01,33711,8,0
CUST_0135,2025-01-01,33711,3,0
CUST_0136,2023-07-01,83133,0,0
CUST_0136,2023-08-01,83133,6,0
CUST_0136,2023-09-01,83133,0,0
CUST_0136,2023-10-01,83133,5,0
CUST_0136,2023-11-01,83133,2,0
CUST_0136,2023-12-01,83133,0,0
CUST_0136,2024-01-01,83133,1,0
CUST_0136,2024-02-01,83133,1,0
CUST_0136,2024-03-01,83133,7,0
CUST_0136,2024-04-01,83133,0,0
CUST_0136,2024-05-01,83133,0,0
CUST_0136,2024-06-01,83133,4,0
CUST_0136,2024-07-01,83133,5,0
CUST_0136,2024-08-01,83133,0,0
CUST_0136,2024-09-01,83133,0,0
CUST_0136,2024-10-01,83133,0,0
CUST_0136,2024-11-01,83133,0,0
CUST_0136,2024-12-01,83133,3,0
CUST_0136,2025-01-01,83133,1,0
CUST_0137,2024-04-01,148224,10,0
CUST_0137,2024-05-01,148224,13,0
CUST_0137,2024-06-01,148224,15,0
CUST_0137,2024-07-01,148224,5,0
CUST_0137,2024-08-01,148224,5,0
CUST_0137,2024-09-01,148224,5,0
CUST_0137,2024-10-01,148224,12,0
CUST_0137,2024-11-01,148224,13,0
CUST_0137,2024-12-01,148224,2,0
CUST_0137,2025-01-01,148224,16,0
CUST_0138,2024-10-01,140381,4,0
CUST_0138,2024-11-01,140381,4,0
CUST_0138,2024-12-01,140381,1,0
CUST_0138,2025-01-01,140381,1,0
CUST_0139,2024-09-01,20611,0,0
CUST_0139,2024-10-01,20611,0,0
CUST_0139,2024-11-01,20611,5,0
CUST_0139,2024-12-01,20611,0,0
CUST_0139,2025-01-01,20611,1,0
CUST_0140,2024-01-01,38568,0,0
CUST_0140,2024-02-01,38568,0,0
CUST_0140,2024-03-01,38568,0,0
CUST_0140,2024-04-01,38568,1,0
CUST_0140,2024-05-01,38568,6,0
CUST_0140,2024-06-01,38568,0,0
CUST_0140,2024-07-01,38568,0,0
CUST_0140,2024-08-01,38568,0,0
CUST_0140,2024-09-01,38568,6,0
CUST_0140,2024-10-01,38568,0,0
CUST_0140,2024-11-01,38568,0,0
CUST_0140,2024-12-01,38568,0,0
CUST_0140,2025-01-01,38568,6,0
CUST_0141,2023-05-01,103445,2,0
CUST_0141,2023-06-01,103445,1,0
CUST_0141,2023-07-01,103445,0,0
CUST_0141,2023-08-01,103445,0,0
CUST_0141,2023-09-01,103445,10,0
CUST_0141,2023-10-01,103445,0,0
CUST_0141,2023-11-01,103445,6,0
CUST_0141,2023-12-01,103445,1,0
CUST_0141,2024-01-01,103445,1,0
CUST_0141,2024-02-01,103445,0,0
CUST_0141,2024-03-01,103445,6,0
CUST_0141,2024-04-01,103445,6,0
CUST_0141,2024-05-01,103445,0,0
CUST_0141,2024-06-01,103445,0,0
CUST_0142,2024-12-01,3666,7,0
CUST_0142,2025-01-01,3666,4,0
CUST_0143,2024-10-01,266715,4,0
CUST_0143,2024-11-01,266715,2,0
CUST_0143,2024-12-01,266715,3,0
CUST_0143,2025-01-01,266715,5,0
CUST_0144,2023-06-01,11423,10,0
CUST_0144,2023-07-01,11423,0,0
CUST_0144,2023-08-01,11423,2,0
CUST_0144,2023-09-01,11423,0,0
CUST_0144,2023-10-01,11423,4,0
CUST_0144,2023-11-01,11423,7,0
CUST_0144,2023-12-01,11423,10,0
CUST_0144,2024-01-01,11423,1,0
CUST_0144,2024-02-01,11423,13,0
CUST_0145,2023-06-01,24913,6,0
CUST_0145,2023-07-01,24913,11,0
CUST_0145,2023-08-01,24913,12,0
CUST_0145,2023-09-01,24913,14,0
CUST_0145,2023-10-01,24913,5,0
CUST_0145,2023-11-01,24913,9,0
CUST_0145,2023-12-01,24913,11,0
CUST_0145,2024-01-01,24913,9,0
CUST_0145,2024-02-01,24913,11,0
CUST_0145,2024-03-01,24913,9,0
CUST_0145,2024-04-01,24913,6,0
CUST_0145,2024-05-01,24913,6,0
CUST_0145,2024-06-01,24913,3,0
CUST_0145,2024-07-01,24913,8,0
CUST_0145,2024-08-01,24913,6,0
CUST_0145,2024-09-01,24913,15,0
CUST_0145,2024-10-01,24913,3,0
CUST_0145,2024-11-01,24913,7,0
CUST_0145,2024-12-01,24913,17,0
CUST_0145,2025-01-01,24913,2,0
CUST_0146,2024-01-01,7588,6,0
CUST_0146,2024-02-01,7588,0,0
CUST_0146,2024-03-01,7588,9,0
CUST_0146,2024-04-01,7588,0,0
CUST_0146,2024-05-01,7588,11,0
CUST_0146,2024-06-01,7588,1,0
CUST_0146,2024-07-01,7588,4,0
CUST_0146,2024-08-01,7588,0,0
CUST_0146,2024-09-01,7588,0,0
CUST_0146,2024-10-01,7588,0,0
CUST_0146,2024-11-01,7588,3,0
CUST_0146,2024-12-01,7588,2,0
CUST_0146,2025-01-01,7588,2,0
CUST_0147,2023-08-01,10236,10,0
CUST_0147,2023-09-01,10236,6,0
CUST_0147,2023-10-01,10236,11,0
CUST_0147,2023-11-01,10236,9,0
CUST_0147,2023-12-01,10236,5,0
CUST_0147,2024-01-01,10236,8,0
CUST_0147,2024-02-01,10236,11,0
CUST_0147,2024-03-01,10236,14,0
CUST_0147,2024-04-01,10236,9,0
CUST_0147,2024-05-01,10236,10,0
CUST_0147,2024-06-01,10236,4,0
CUST_0147,2024-07-01,10236,10,0
CUST_0147,2024-08-01,10236,7,0
CUST_0147,2024-09-01,10236,6,0
CUST_0147,2024-10-01,10236,12,0
CUST_0147,2024-11-01,10236,7,0
CUST_0147,2024-12-01,10236,7,0
CUST_0147,2025-01-01,10236,6,0
CUST_0148,2024-03-01,173452,0,0
CUST_0148,2024-04-01,173452,0,0
CUST_0148,2024-05-01,173452,0,0
CUST_0148,2024-06-01,173452,3,0
CUST_0148,2024-07-01,173452,5,0
CUST_0148,2024-08-01,173452,7,0
CUST_0148,2024-09-01,173452,1,0
CUST_0148,2024-10-01,173452,0,0
CUST_0149,2024-11-01,7849,16,0
CUST_0149,2024-12-01,7849,22,0
CUST_0149,2025-01-01,7849,13,0
CUST_0150,2024-07-01,256363,5,0
CUST_0150,2024-08-01,256363,3,0
CUST_0150,2024-09-01,256363,9,0
CUST_0150,2024-10-01,256363,4,0
CUST_0150,2024-11-01,256363,13,0
CUST_0150,2024-12-01,256363,8,0
CUST_0150,2025-01-01,256363,7,0
CUST_0151,2023-10-01,6673,0,0
CUST_0151,2023-11-01,6673,2,0
CUST_0151,2023-12-01,6673,9,0
CUST_0151,2024-01-01,6673,7,0
CUST_0151,2024-02-01,6673,5,0
CUST_0151,2024-03-01,6673,1,0
CUST_0151,2024-04-01,6673,0,0
CUST_0151,2024-05-01,6673,4,0
CUST_0151,2024-06-01,6673,0,0
CUST_0151,2024-07-01,6673,7,0
CUST_0151,2024-08-01,6673,12,0
CUST_0151,2024-09-01,6673,5,0
CUST_0151,2024-10-01,6673,4,0
CUST_0151,2024-11-01,6673,6,0
CUST_0151,2024-12-01,6673,7,0
CUST_0151,2025-01-01,6673,5,0
CUST_0152,2023-03-01,216401,10,0
CUST_0152,2023-04-01,216401,10,0
CUST_0152,2023-05-01,216401,6,0
CUST_0152,2023-06-01,216401,12,0
CUST_0152,2023-07-01,216401,5,0
CUST_0152,2023-08-01,216401,10,0
CUST_0152,2023-09-01,216401,11,0
CUST_0152,2023-10-01,216401,12,0
CUST_0152,2023-11-01,216401,12,0
CUST_0152,2023-12-01,216401,15,0
CUST_0152,2024-01-01,216401,4,0
CUST_0152,2024-02-01,216401,15,0
CUST_0152,2024-03-01,216401,12,0
CUST_0152,2024-04-01,216401,13,0
CUST_0152,2024-05-01,216401,2,0
CUST_0152,2024-06-01,216401,13,0
CUST_0152,2024-07-01,216401,13,0
CUST_0152,2024-08-01,216401,5,0
CUST_0152,2024-09-01,216401,14,0
CUST_0152,2024-10-01,216401,7,0
CUST_0152,2024-11-01,216401,9,0
CUST_0152,2024-12-01,216401,14,0
CUST_0152,2025-01-01,216401,11,0
CUST_0153,2024-04-01,30835,8,0
CUST_0153,2024-05-01,30835,7,0
CUST_0153,2024-06-01,30835,0,0
CUST_0153,2024-07-01,30835,0,0
CUST_0153,2024-08-01,30835,4,0
CUST_0153,2024-09-01,30835,7,0
CUST_0153,2024-10-01,30835,2,0
CUST_0153,2024-11-01,30835,7,0
CUST_0153,2024-12-01,30835,0,0
CUST_0153,2025-01-01,30835,4,0
CUST_0154,2024-02-01,7420,21,1
CUST_0154,2024-03-01,7420,20,0
CUST_0154,2024-04-01,7420,15,0
CUST_0154,2024-05-01,7420,21,0
CUST_0154,2024-06-01,7420,17,0
CUST_0154,2024-07-01,7420,19,0
CUST_0155,2023-03-01,360741,9,0
CUST_0155,2023-04-01,360741,8,0
CUST_0155,2023-05-01,360741,3,0
CUST_0155,2023-06-01,360741,4,0
CUST_0155,2023-07-01,360741,3,0
CUST_0155,2023-08-01,360741,4,0
CUST_0155,2023-09-01,360741,3,0
CUST_0155,2023-10-01,360741,1,0
CUST_0155,2023-11-01,360741,1,0
CUST_0155,2023-12-01,360741,5,0
CUST_0155,2024-01-01,360741,2,0
CUST_0155,2024-02-01,360741,11,0
CUST_0155,2024-03-01,360741,5,0
CUST_0155,2024-04-01,360741,12,0
CUST_0155,2024-05-01,360741,8,0
CUST_0155,2024-06-01,360741,7,0
CUST_0155,2024-07-01,360741,9,0
CUST_0155,2024-08-01,360741,1,0
CUST_0155,2024-09-01,360741,3,0
CUST_0155,2024-10-01,360741,11,0
CUST_0155,2024-11-01,360741,6,0
CUST_0155,2024-12-01,360741,1,0
CUST_0155,2025-01-01,360741,0,0
CUST_0156,2023-10-01,189176,0,0
CUST_0156,2023-11-01,189176,5,0
CUST_0156,2023-12-01,189176,5,0
CUST_0156,2024-01-01,189176,0,0
CUST_0156,2024-02-01,189176,3,0
CUST_0156,2024-03-01,189176,5,0
CUST_0156,2024-04-01,189176,4,0
CUST_0156,2024-05-01,189176,9,0
CUST_0156,2024-06-01,189176,4,0
CUST_0156,2024-07-01,189176,9,0
CUST_0156,2024-08-01,189176,6,0
CUST_0156,2024-09-01,189176,2,0
CUST_0156,2024-10-01,189176,6,0
CUST_0156,2024-11-01,189176,5,0
CUST_0156,2024-12-01,189176,2,0
CUST_0156,2025-01-01,189176,0,0
CUST_0157,2023-12-01,19387,0,0
CUST_0157,2024-01-01,19387,0,0
CUST_0157,2024-02-01,19387,3,0
CUST_0157,2024-03-01,19387,2,0
CUST_0157,2024-04-01,19387,7,0
CUST_0157,2024-05-01,19387,4,0
CUST_0157,2024-06-01,19387,3,0
CUST_0157,2024-07-01,19387,3,0
CUST_0157,2024-08-01,19387,7,0
CUST_0157,2024-09-01,19387,0,0
CUST_0157,2024-10-01,19387,0,0
CUST_0157,2024-11-01,19387,3,0
CUST_0157,2024-12-01,19387,8,0
CUST_0157,2025-01-01,19387,11,0
CUST_0158,2024-07-01,231779,3,0
CUST_0158,2024-08-01,231779,8,0
CUST_0158,2024-09-01,231779,0,0
CUST_0158,2024-10-01,231779,4,0
CUST_0158,2024-11-01,231779,4,0
CUST_0158,2024-12-01,231779,9,0
CUST_0158,2025-01-01,231779,5,0
CUST_0159,2024-06-01,23368,1,0
CUST_0159,2024-07-01,23368,1,0
CUST_0159,2024-08-01,23368,5,0
CUST_0159,2024-09-01,23368,0,0
CUST_0159,2024-10-01,23368,2,0
CUST_0159,2024-11-01,23368,0,0
CUST_0159,2024-12-01,23368,3,0
CUST_0159,2025-01-01,23368,3,0
CUST_0160,2024-08-01,147141,3,0
CUST_0160,2024-09-01,147141,2,0
CUST_0160,2024-10-01,147141,4,0
CUST_0160,2024-11-01,147141,7,0
CUST_0160,2024-12-01,147141,8,0
CUST_0160,2025-01-01,147141,1,0
CUST_0161,2024-11-01,35511,15,0
CUST_0161,2024-12-01,35511,17,0
CUST_0161,2025-01-01,35511,17,0
CUST_0162,2023-11-01,409344,7,0
CUST_0162,2023-12-01,409344,9,0
CUST_0162,2024-01-01,409344,1,0
CUST_0162,2024-02-01,409344,3,0
CUST_0162,2024-03-01,409344,2,0
CUST_0162,2024-04-01,409344,5,0
CUST_0162,2024-05-01,409344,5,0
CUST_0162,2024-06-01,409344,1,0
CUST_0162,2024-07-01,409344,6,0
CUST_0162,2024-08-01,409344,5,0
CUST_0162,2024-09-01,409344,7,0
CUST_0162,2024-10-01,409344,13,0
CUST_0162,2024-11-01,409344,5,0
CUST_0162,2024-12-01,409344,1,0
CUST_0162,2025-01-01,409344,0,0
CUST_0163,2023-05-01,31482,23,1
CUST_0163,2023-06-01,31482,27,0
CUST_0163,2023-07-01,31482,24,0
CUST_0164,2024-08-01,11538,7,0
CUST_0164,2024-09-01,11538,0,0
CUST_0164,2024-10-01,11538,4,0
CUST_0164,2024-11-01,11538,3,0
CUST_0164,2024-12-01,11538,0,0
CUST_0164,2025-01-01,11538,0,0
CUST_0165,2024-02-01,50457,8,0
CUST_0165,2024-03-01,50457,8,0
CUST_0165,2024-04-01,50457,11,0
CUST_0165,2024-05-01,50457,9,0
CUST_0165,2024-06-01,50457,11,0
CUST_0165,2024-07-01,50457,8,0
CUST_0165,2024-08-01,50457,11,0
CUST_0165,2024-09-01,50457,7,0
CUST_0165,2024-10-01,50457,13,0
CUST_0165,2024-11-01,50457,18,0
CUST_0165,2024-12-01,50457,14,0
CUST_0165,2025-01-01,50457,15,0
CUST_0166,2024-03-01,65603,3,0
CUST_0166,2024-04-01,65603,3,0
CUST_0166,2024-05-01,65603,4,0
CUST_0166,2024-06-01,65603,2,0
CUST_0166,2024-07-01,65603,6,0
CUST_0166,2024-08-01,65603,1,0
CUST_0166,2024-09-01,65603,6,0
CUST_0166,2024-10-01,65603,6,0
CUST_0166,2024-11-01,65603,3,0
CUST_0166,2024-12-01,65603,5,0
CUST_0166,2025-01-01,65603,0,0
CUST_0167,2024-04-01,139875,0,0
CUST_0167,2024-05-01,139875,0,0
CUST_0167,2024-06-01,139875,7,0
CUST_0167,2024-07-01,139875,0,0
CUST_0167,2024-08-01,139875,1,0
CUST_0167,2024-09-01,139875,2,0
CUST_0167,2024-10-01,139875,0,0
CUST_0167,2024-11-01,139875,0,0
CUST_0167,2024-12-01,139875,0,0
CUST_0167,2025-01-01,139875,1,0
CUST_0168,2023-07-01,16343,3,0
CUST_0168,2023-08-01,16343,6,0
CUST_0168,2023-09-01,16343,6,0
CUST_0168,2023-10-01,16343,8,0
CUST_0168,2023-11-01,16343,0,0
CUST_0168,2023-12-01,16343,0,0
CUST_0168,2024-01-01,16343,0,0
CUST_0168,2024-02-01,16343,2,0
CUST_0168,2024-03-01,16343,10,0
CUST_0168,2024-04-01,16343,9,0
CUST_0168,2024-05-01,16343,8,0
CUST_0168,2024-06-01,16343,0,0
CUST_0168,2024-07-01,16343,0,0
CUST_0168,2024-08-01,16343,2,0
CUST_0168,2024-09-01,16343,6,0
CUST_0168,2024-10-01,16343,0,0
CUST_0168,2024-11-01,16343,14,0
CUST_0168,2024-12-01,16343,9,0
CUST_0168,2025-01-01,16343,4,0
CUST_0169,2024-01-01,20784,3,0
CUST_0169,2024-02-01,20784,2,0
CUST_0169,2024-03-01,20784,0,0
CUST_0169,2024-04-01,20784,0,0
CUST_0169,2024-05-01,20784,7,0
CUST_0169,2024-06-01,20784,8,0
CUST_0169,2024-07-01,20784,5,0
CUST_0169,2024-08-01,20784,0,0
CUST_0169,2024-09-01,20784,0,0
CUST_0169,2024-10-01,20784,2,0
CUST_0169,2024-11-01,20784,0,0
CUST_0169,2024-12-01,20784,1,0
CUST_0169,2025-01-01,20784,1,0
CUST_0170,2024-03-01,24653,7,0
CUST_0170,2024-04-01,24653,8,0
CUST_0170,2024-05-01,24653,10,0
CUST_0170,2024-06-01,24653,12,0
CUST_0170,2024-07-01,24653,12,0
CUST_0170,2024-08-01,24653,6,0
CUST_0170,2024-09-01,24653,6,0
CUST_0170,2024-10-01,24653,3,0
CUST_0170,2024-11-01,24653,16,0
CUST_0170,2024-12-01,24653,11,0
CUST_0170,2025-01-01,24653,14,0
CUST_0171,2024-03-01,91907,4,0
CUST_0171,2024-04-01,91907,7,0
CUST_0171,2024-05-01,91907,9,0
CUST_0171,2024-06-01,91907,15,0
CUST_0171,2024-07-01,91907,4,0
CUST_0171,2024-08-01,91907,12,0
CUST_0171,2024-09-01,91907,11,0
CUST_0171,2024-10-01,91907,9,0
CUST_0171,2024-11-01,91907,8,0
CUST_0171,2024-12-01,91907,12,0
CUST_0171,2025-01-01,91907,7,0
CUST_0172,2023-07-01,103392,5,0
CUST_0172,2023-08-01,103392,14,0
CUST_0172,2023-09-01,103392,0,0
CUST_0172,2023-10-01,103392,4,0
CUST_0172,2023-11-01,103392,6,0
CUST_0172,2023-12-01,103392,7,0
CUST_0172,2024-01-01,103392,0,0
CUST_0172,2024-02-01,103392,2,0
CUST_0172,2024-03-01,103392,6,0
CUST_0172,2024-04-01,103392,5,0
CUST_0172,2024-05-01,103392,3,0
CUST_0172,2024-06-01,103392,1,0
CUST_0172,2024-07-01,103392,3,0
CUST_0172,2024-08-01,103392,0,0
CUST_0172,2024-09-01,103392,0,0
CUST_0172,2024-10-01,103392,8,0
CUST_0172,2024-11-01,103392,2,0
CUST_0172,2024-12-01,103392,0,0
CUST_0172,2025-01-01,103392,10,0
CUST_0173,2024-02-01,98193,1,0
CUST_0173,2024-03-01,98193,3,0
CUST_0173,2024-04-01,98193,7,0
CUST_0173,2024-05-01,98193,8,0
CUST_0173,2024-06-01,98193,0,0
CUST_0173,2024-07-01,98193,3,0
CUST_0173,2024-08-01,98193,5,0
CUST_0173,2024-09-01,98193,11,0
CUST_0173,2024-10-01,98193,8,0
CUST_0173,2024-11-01,98193,8,0
CUST_0173,2024-12-01,98193,4,0
CUST_0173,2025-01-01,98193,12,0
CUST_0174,2023-12-01,81576,0,0
CUST_0174,2024-01-01,81576,0,0
CUST_0174,2024-02-01,81576,0,0
CUST_0174,2024-03-01,81576,0,0
CUST_0174,2024-04-01,81576,0,0
CUST_0174,2024-05-01,81576,0,0
CUST_0174,2024-06-01,81576,0,0
CUST_0174,2024-07-01,81576,0,0
CUST_0174,2024-08-01,81576,4,0
CUST_0174,2024-09-01,81576,0,0
CUST_0174,2024-10-01,81576,6,0
CUST_0174,2024-11-01,81576,0,0
CUST_0174,2024-12-01,81576,5,0
CUST_0174,2025-01-01,81576,0,0
CUST_0175,2023-10-01,119941,5,0
CUST_0175,2023-11-01,119941,4,0
CUST_0175,2023-12-01,119941,0,0
CUST_0175,2024-01-01,119941,7,0
CUST_0175,2024-02-01,119941,5,0
CUST_0175,2024-03-01,119941,3,0
CUST_0176,2023-09-01,8870,3,0
CUST_0176,2023-10-01,8870,0,0
CUST_0176,2023-11-01,8870,7,0
CUST_0176,2023-12-01,8870,3,0
CUST_0176,2024-01-01,8870,3,0
CUST_0176,2024-02-01,8870,0,0
CUST_0176,2024-03-01,8870,1,0
CUST_0176,2024-04-01,8870,0,0
CUST_0176,2024-05-01,8870,7,0
CUST_0176,2024-06-01,8870,3,0
CUST_0176,2024-07-01,8870,7,0
CUST_0176,2024-08-01,8870,6,0
CUST_0176,2024-09-01,8870,0,0
CUST_0176,2024-10-01,8870,2,0
CUST_0176,2024-11-01,8870,1,0
CUST_0176,2024-12-01,8870,8,0
CUST_0176,2025-01-01,8870,0,0
CUST_0177,2024-11-01,7242,10,0
CUST_0177,2024-12-01,7242,6,0
CUST_0177,2025-01-01,7242,3,0
CUST_0178,2024-06-01,6481,10,0
CUST_0178,2024-07-01,6481,8,0
CUST_0178,2024-08-01,6481,5,0
CUST_0178,2024-09-01,6481,10,0
CUST_0178,2024-10-01,6481,5,0
CUST_0178,2024-11-01,6481,9,0
CUST_0178,2024-12-01,6481,8,0
CUST_0178,2025-01-01,6481,8,0
CUST_0179,2024-07-01,37357,6,0
CUST_0179,2024-08-01,37357,0,0
CUST_0179,2024-09-01,37357,0,0
CUST_0179,2024-10-01,37357,0,0
CUST_0179,2024-11-01,37357,0,0
CUST_0179,2024-12-01,37357,3,0
CUST_0179,2025-01-01,37357,1,0
CUST_0180,2023-12-01,66885,0,0
CUST_0180,2024-01-01,66885,0,0
CUST_0180,2024-02-01,66885,9,0
CUST_0180,2024-03-01,66885,7,0
CUST_0180,2024-04-01,66885,4,0
CUST_0180,2024-05-01,66885,0,0
CUST_0180,2024-06-01,66885,0,0
CUST_0180,2024-07-01,66885,0,0
CUST_0180,2024-08-01,66885,6,0
CUST_0180,2024-09-01,66885,5,0
CUST_0180,2024-10-01,66885,8,0
CUST_0180,2024-11-01,66885,3,0
CUST_0180,2024-12-01,66885,3,0
CUST_0180,2025-01-01,66885,0,0
CUST_0181,2023-11-01,107041,10,0
CUST_0181,2023-12-01,107041,4,0
CUST_0181,2024-01-01,107041,4,0
CUST_0181,2024-02-01,107041,4,0
CUST_0181,2024-03-01,107041,1,0
CUST_0181,2024-04-01,107041,8,0
CUST_0181,2024-05-01,107041,0,0
CUST_0181,2024-06-01,107041,0,0
CUST_0181,2024-07-01,107041,6,0
CUST_0181,2024-08-01,107041,1,0
CUST_0181,2024-09-01,107041,1,0
CUST_0181,2024-10-01,107041,10,0
CUST_0181,2024-11-01,107041,3,0
CUST_0181,2024-12-01,107041,6,0
CUST_0181,2025-01-01,107041,4,0
CUST_0182,2024-08-01,6829,2,0
CUST_0182,2024-09-01,6829,0,0
CUST_0182,2024-10-01,6829,9,0
CUST_0182,2024-11-01,6829,0,0
CUST_0182,2024-12-01,6829,6,0
CUST_0182,2025-01-01,6829,3,0
CUST_0183,2023-07-01,103237,28,1
CUST_0183,2023-08-01,103237,19,0
CUST_0183,2023-09-01,103237,31,0
CUST_0183,2023-10-01,103237,18,0
CUST_0183,2023-11-01,103237,26,0
CUST_0183,2023-12-01,103237,27,0
CUST_0183,2024-01-01,103237,23,0
CUST_0183,2024-02-01,103237,24,1
CUST_0183,2024-03-01,103237,27,0
CUST_0183,2024-04-01,103237,17,0
CUST_0183,2024-05-01,103237,23,1
CUST_0183,2024-06-01,103237,25,0
CUST_0183,2024-07-01,103237,19,0
CUST_0183,2024-08-01,103237,27,1
CUST_0183,2024-09-01,103237,24,1
CUST_0183,2024-10-01,103237,26,0
CUST_0183,2024-11-01,103237,28,1
CUST_0183,2024-12-01,103237,16,0
CUST_0184,2023-04-01,282785,10,0
CUST_0184,2023-05-01,282785,2,0
CUST_0184,2023-06-01,282785,7,0
CUST_0184,2023-07-01,282785,0,0
CUST_0184,2023-08-01,282785,4,0
CUST_0184,2023-09-01,282785,4,0
CUST_0184,2023-10-01,282785,7,0
CUST_0184,2023-11-01,282785,0,0
CUST_0184,2023-12-01,282785,8,0
CUST_0184,2024-01-01,282785,5,0
CUST_0184,2024-02-01,282785,0,0
CUST_0184,2024-03-01,282785,0,0
CUST_0184,2024-04-01,282785,3,0
CUST_0184,2024-05-01,282785,0,0
CUST_0184,2024-06-01,282785,1,0
CUST_0184,2024-07-01,282785,2,0
CUST_0184,2024-08-01,282785,4,0
CUST_0184,2024-09-01,282785,0,0
CUST_0184,2024-10-01,282785,6,0
CUST_0184,2024-11-01,282785,2,0
CUST_0184,2024-12-01,282785,4,0
CUST_0184,2025-01-01,282785,7,0
CUST_0185,2024-09-01,19310,22,0
CUST_0185,2024-10-01,19310,26,0
CUST_0185,2024-11-01,19310,22,0
CUST_0185,2024-12-01,19310,26,1
CUST_0185,2025-01-01,19310,16,0
CUST_0186,2023-05-01,122832,3,0
CUST_0186,2023-06-01,122832,0,0
