company_id,month,active_users,logins,features_used,key_action_count
CUST_0249,2024-03-01,32,564,12,189
CUST_0249,2024-04-01,28,405,10,140
CUST_0249,2024-05-01,32,473,12,142
CUST_0249,2024-06-01,33,423,11,305
CUST_0249,2024-07-01,27,481,10,77
CUST_0249,2024-08-01,32,742,10,187
CUST_0249,2024-09-01,33,458,11,276
CUST_0249,2024-10-01,33,582,12,223
CUST_0249,2024-11-01,31,358,9,250
CUST_0249,2024-12-01,29,651,10,157
CUST_0249,2025-01-01,31,486,12,161
CUST_0250,2023-06-01,130,3135,8,948
CUST_0250,2023-07-01,125,3049,8,528
CUST_0250,2023-08-01,129,2866,7,1093
CUST_0250,2023-09-01,110,1886,7,769
CUST_0250,2023-10-01,85,839,7,683
CUST_0250,2023-11-01,92,1555,7,676
CUST_0250,2023-12-01,94,1768,6,692
CUST_0250,2024-01-01,89,1094,6,316
CUST_0250,2024-02-01,89,1971,7,339
CUST_0250,2024-03-01,105,2005,8,427
CUST_0250,2024-04-01,72,1259,5,313
CUST_0250,2024-05-01,70,1073,6,250
CUST_0250,2024-06-01,77,1524,5,182
CUST_0250,2024-07-01,79,1894,7,689
CUST_0250,2024-08-01,52,695,5,519
CUST_0250,2024-09-01,59,670,4,483
CUST_0250,2024-10-01,38,605,1,170
CUST_0250,2024-11-01,44,976,2,183
CUST_0250,2024-12-01,41,341,4,291
CUST_0250,2025-01-01,61,1313,3,428
CUST_0251,2023-09-01,20,328,7,100
CUST_0251,2023-10-01,17,349,7,37
CUST_0251,2023-11-01,17,203,6,82
CUST_0251,2023-12-01,20,454,6,180
CUST_0251,2024-01-01,19,320,6,134
CUST_0251,2024-02-01,19,158,5,94
CUST_0251,2024-03-01,18,154,7,143
CUST_0251,2024-04-01,17,279,7,143
CUST_0251,2024-05-01,12,252,4,115
CUST_0251,2024-06-01,12,211,5,41
CUST_0251,2024-07-01,10,197,2,26
CUST_0251,2024-08-01,11,136,4,77
CUST_0251,2024-09-01,8,170,2,75
CUST_0251,2024-10-01,6,87,2,25
CUST_0251,2024-11-01,11,96,4,26
CUST_0251,2024-12-01,4,93,2,13
CUST_0251,2025-01-01,6,135,1,21
CUST_0252,2023-10-01,32,388,10,294
CUST_0252,2023-11-01,31,409,8,118
CUST_0252,2023-12-01,27,408,7,57
CUST_0252,2024-01-01,29,496,7,162
CUST_0252,2024-02-01,26,375,8,120
CUST_0252,2024-03-01,27,638,6,58
CUST_0252,2024-04-01,25,296,5,54
CUST_0252,2024-05-01,24,375,5,199
CUST_0252,2024-06-01,26,593,7,97
CUST_0252,2024-07-01,22,258,6,130
CUST_0252,2024-08-01,23,301,6,159
CUST_0252,2024-09-01,20,442,6,148
CUST_0252,2024-10-01,17,337,5,104
CUST_0252,2024-11-01,18,387,7,128
CUST_0253,2024-05-01,36,896,8,114
CUST_0253,2024-06-01,36,608,9,108
CUST_0253,2024-07-01,37,791,9,291
CUST_0253,2024-08-01,36,719,9,252
CUST_0253,2024-09-01,40,527,8,180
CUST_0253,2024-10-01,38,337,9,278
CUST_0253,2024-11-01,34,664,8,73
CUST_0253,2024-12-01,38,811,10,151
CUST_0253,2025-01-01,37,480,9,182
CUST_0254,2024-03-01,276,2580,9,1198
CUST_0254,2024-04-01,319,3727,9,3127
CUST_0254,2024-05-01,353,6817,11,2489
CUST_0254,2024-06-01,321,4847,10,2295
CUST_0254,2024-07-01,337,4062,11,1525
CUST_0254,2024-08-01,329,6656,11,1913
CUST_0254,2024-09-01,340,4392,12,1616
CUST_0254,2024-10-01,315,5990,11,1131
CUST_0254,2024-11-01,322,7574,10,1504
CUST_0254,2024-12-01,332,2792,10,1589
CUST_0254,2025-01-01,296,6568,10,823
CUST_0255,2025-01-01,275,6538,9,1524
CUST_0256,2024-02-01,353,5760,8,2009
CUST_0256,2024-03-01,368,4418,10,1429
CUST_0256,2024-04-01,418,6295,9,1671
CUST_0256,2024-05-01,369,8587,8,1743
CUST_0256,2024-06-01,367,6477,11,1185
CUST_0256,2024-07-01,360,7213,10,746
CUST_0256,2024-08-01,337,5340,9,2567
CUST_0256,2024-09-01,406,9090,9,845
CUST_0256,2024-10-01,347,6479,9,1631
CUST_0256,2024-11-01,388,7435,9,3325
CUST_0256,2024-12-01,407,8301,10,3480
CUST_0256,2025-01-01,332,5629,9,2614
CUST_0257,2023-12-01,12,240,3,101
CUST_0257,2024-01-01,7,78,2,14
CUST_0257,2024-02-01,7,167,1,14
CUST_0257,2024-03-01,7,69,2,66
CUST_0257,2024-04-01,4,80,1,27
CUST_0257,2024-05-01,4,45,1,17
CUST_0257,2024-06-01,1,24,1,9
CUST_0258,2024-12-01,30,728,4,209
CUST_0258,2025-01-01,25,231,5,87
CUST_0259,2023-08-01,44,703,11,274
CUST_0259,2023-09-01,37,353,8,135
CUST_0259,2023-10-01,41,894,10,273
CUST_0259,2023-11-01,42,995,10,358
CUST_0259,2023-12-01,39,868,8,320
CUST_0259,2024-01-01,42,961,10,397
CUST_0259,2024-02-01,44,386,9,159
CUST_0259,2024-03-01,40,927,9,350
CUST_0259,2024-04-01,37,363,9,360
CUST_0259,2024-05-01,43,880,9,98
CUST_0259,2024-06-01,48,890,12,303
CUST_0259,2024-07-01,46,1085,10,252
CUST_0259,2024-08-01,43,401,10,257
CUST_0259,2024-09-01,44,595,9,438
CUST_0259,2024-10-01,42,692,8,137
CUST_0259,2024-11-01,46,552,11,176
CUST_0259,2024-12-01,45,980,11,216
CUST_0259,2025-01-01,48,591,12,464
CUST_0260,2023-04-01,14,173,6,90
CUST_0260,2023-05-01,13,185,6,34
CUST_0260,2023-06-01,16,180,9,143
CUST_0260,2023-07-01,15,190,8,30
CUST_0260,2023-08-01,13,283,5,60
CUST_0260,2023-09-01,12,212,6,67
CUST_0260,2023-10-01,13,173,7,125
CUST_0260,2023-11-01,9,93,5,59
CUST_0260,2023-12-01,11,186,4,74
CUST_0260,2024-01-01,11,183,5,63
CUST_0260,2024-02-01,10,83,5,66
CUST_0260,2024-03-01,11,218,6,98
CUST_0260,2024-04-01,10,226,5,45
CUST_0260,2024-05-01,8,80,4,40
CUST_0260,2024-06-01,8,141,5,43
CUST_0260,2024-07-01,7,94,5,51
CUST_0260,2024-08-01,7,65,4,37
CUST_0260,2024-09-01,6,130,3,14
CUST_0260,2024-10-01,7,85,3,47
CUST_0261,2023-03-01,149,3703,7,1408
CUST_0261,2023-04-01,159,2050,8,1071
CUST_0261,2023-05-01,147,2892,8,779
CUST_0261,2023-06-01,148,2090,9,601
CUST_0261,2023-07-01,144,2354,7,1354
CUST_0261,2023-08-01,152,2899,9,1012
CUST_0261,2023-09-01,139,2237,6,679
CUST_0261,2023-10-01,139,3013,8,818
CUST_0261,2023-11-01,136,3257,7,1143
CUST_0261,2023-12-01,156,1406,8,981
CUST_0261,2024-01-01,137,2213,6,429
CUST_0261,2024-02-01,144,2326,10,1031
CUST_0261,2024-03-01,139,3251,7,284
CUST_0261,2024-04-01,142,2980,9,500
CUST_0261,2024-05-01,146,3083,9,635
CUST_0261,2024-06-01,142,3110,10,812
CUST_0261,2024-07-01,133,1754,7,615
CUST_0261,2024-08-01,149,3636,8,516
CUST_0261,2024-09-01,138,2546,8,951
CUST_0261,2024-10-01,138,2743,9,1145
CUST_0261,2024-11-01,140,1814,7,540
CUST_0261,2024-12-01,119,2228,6,836
CUST_0261,2025-01-01,123,2970,7,369
CUST_0262,2024-03-01,30,360,10,92
CUST_0262,2024-04-01,31,436,10,162
CUST_0262,2024-05-01,29,433,10,121
CUST_0262,2024-06-01,27,593,8,89
CUST_0262,2024-07-01,28,485,9,160
CUST_0262,2024-08-01,27,640,10,150
CUST_0262,2024-09-01,27,464,9,58
CUST_0262,2024-10-01,29,663,10,143
CUST_0262,2024-11-01,29,378,9,274
CUST_0262,2024-12-01,30,737,8,100
CUST_0262,2025-01-01,28,349,10,149
CUST_0263,2023-07-01,18,281,10,150
CUST_0263,2023-08-01,16,334,12,106
CUST_0263,2023-09-01,18,189,10,90
CUST_0263,2023-10-01,18,422,10,154
CUST_0263,2023-11-01,18,346,11,114
CUST_0263,2023-12-01,19,398,10,65
CUST_0263,2024-01-01,18,250,9,157
CUST_0263,2024-02-01,18,288,11,49
CUST_0263,2024-03-01,19,201,12,161
CUST_0263,2024-04-01,17,318,10,159
CUST_0263,2024-05-01,17,261,10,55
CUST_0263,2024-06-01,17,191,9,86
CUST_0263,2024-07-01,17,155,9,131
CUST_0263,2024-08-01,17,171,11,104
CUST_0263,2024-09-01,18,271,9,118
CUST_0263,2024-10-01,18,326,11,105
CUST_0263,2024-11-01,18,211,12,86
CUST_0263,2024-12-01,16,302,11,95
CUST_0263,2025-01-01,15,288,8,122
CUST_0264,2023-04-01,9,166,8,66
CUST_0264,2023-05-01,9,207,7,19
CUST_0264,2023-06-01,8,167,9,30
CUST_0264,2023-07-01,7,112,8,24
CUST_0264,2023-08-01,8,137,4,48
CUST_0264,2023-09-01,6,125,6,30
CUST_0264,2023-10-01,7,89,6,33
CUST_0264,2023-11-01,7,63,8,14
CUST_0264,2023-12-01,5,46,7,37
CUST_0264,2024-01-01,5,40,5,24
CUST_0264,2024-02-01,4,56,4,19
CUST_0264,2024-03-01,6,115,5,23
CUST_0264,2024-04-01,5,110,3,33
CUST_0264,2024-05-01,4,32,5,28
CUST_0264,2024-06-01,5,101,4,32
CUST_0265,2024-02-01,43,862,5,427
CUST_0265,2024-03-01,55,870,4,297
CUST_0265,2024-04-01,29,293,1,227
CUST_0265,2024-05-01,31,618,4,70
CUST_0265,2024-06-01,22,456,2,154
CUST_0265,2024-07-01,30,546,0,292
CUST_0265,2024-08-01,36,837,1,259
CUST_0265,2024-09-01,14,180,0,118
CUST_0265,2024-10-01,4,73,0,25
CUST_0265,2024-11-01,17,221,2,162
CUST_0265,2024-12-01,4,84,0,32
CUST_0265,2025-01-01,4,71,1,23
CUST_0266,2024-12-01,13,210,8,120
CUST_0266,2025-01-01,11,141,3,65
CUST_0267,2024-08-01,122,1536,11,359
CUST_0267,2024-09-01,112,1551,9,948
CUST_0267,2024-10-01,104,2063,9,1020
CUST_0267,2024-11-01,111,1146,11,690
CUST_0267,2024-12-01,107,1119,10,668
CUST_0267,2025-01-01,112,2573,12,866
CUST_0268,2023-05-01,35,569,11,79
CUST_0268,2023-06-01,33,321,10,142
CUST_0268,2023-07-01,34,622,10,205
CUST_0268,2023-08-01,31,528,11,138
CUST_0268,2023-09-01,37,736,12,263
CUST_0268,2023-10-01,33,279,7,171
CUST_0268,2023-11-01,35,302,11,241
CUST_0268,2023-12-01,30,630,10,239
CUST_0268,2024-01-01,37,331,12,266
CUST_0268,2024-02-01,36,355,11,199
CUST_0268,2024-03-01,33,275,10,228
CUST_0268,2024-04-01,32,577,9,252
CUST_0268,2024-05-01,34,568,10,238
CUST_0268,2024-06-01,33,805,9,265
CUST_0268,2024-07-01,36,764,10,337
CUST_0268,2024-08-01,31,541,11,212
CUST_0268,2024-09-01,35,566,10,121
CUST_0268,2024-10-01,31,395,11,179
CUST_0268,2024-11-01,32,364,7,85
CUST_0268,2024-12-01,30,281,10,287
CUST_0268,2025-01-01,32,311,11,258
CUST_0269,2024-04-01,171,3184,9,440
CUST_0269,2024-05-01,158,1547,11,1143
CUST_0269,2024-06-01,169,1865,11,1042
CUST_0269,2024-07-01,165,3471,10,475
CUST_0269,2024-08-01,180,1776,12,770
CUST_0269,2024-09-01,168,2052,11,501
CUST_0269,2024-10-01,180,2145,12,1351
CUST_0269,2024-11-01,156,1449,8,1216
CUST_0269,2024-12-01,157,3103,12,531
CUST_0269,2025-01-01,161,2161,8,594
CUST_0270,2024-04-01,171,4190,10,1034
CUST_0270,2024-05-01,165,3713,12,1232
CUST_0270,2024-06-01,174,3158,11,420
CUST_0270,2024-07-01,176,3053,11,1574
CUST_0270,2024-08-01,156,1730,10,621
CUST_0270,2024-09-01,179,2653,11,1080
CUST_0270,2024-10-01,178,3116,11,1203
CUST_0270,2024-11-01,173,2787,9,900
CUST_0270,2024-12-01,160,2786,11,632
CUST_0270,2025-01-01,174,1470,11,454
CUST_0271,2024-09-01,108,936,9,699
CUST_0271,2024-10-01,73,1445,6,451
CUST_0271,2024-11-01,70,1383,5,200
CUST_0271,2024-12-01,73,1076,5,721
CUST_0272,2024-06-01,80,907,6,390
CUST_0272,2024-07-01,82,953,8,234
CUST_0272,2024-08-01,58,1202,5,357
CUST_0272,2024-09-01,59,1273,6,404
CUST_0272,2024-10-01,69,1015,6,156
CUST_0272,2024-11-01,56,1105,6,227
CUST_0272,2024-12-01,60,562,4,197
CUST_0272,2025-01-01,54,588,5,512
CUST_0273,2023-06-01,21,188,6,155
CUST_0273,2023-07-01,18,196,6,130
CUST_0273,2023-08-01,16,282,6,51
CUST_0273,2023-09-01,18,334,7,116
CUST_0273,2023-10-01,18,384,5,39
CUST_0273,2023-11-01,16,197,5,116
CUST_0273,2023-12-01,15,228,5,124
CUST_0273,2024-01-01,13,298,3,31
CUST_0273,2024-02-01,10,125,1,65
CUST_0273,2024-03-01,9,188,4,84
CUST_0273,2024-04-01,9,182,4,32
CUST_0273,2024-05-01,8,143,2,18
CUST_0274,2023-08-01,240,3255,11,1503
CUST_0274,2023-09-01,235,3884,10,1665
CUST_0274,2023-10-01,232,2603,11,675
CUST_0274,2023-11-01,216,5044,9,989
CUST_0274,2023-12-01,217,3960,9,1527
CUST_0274,2024-01-01,198,3259,8,1334
CUST_0274,2024-02-01,210,1838,9,616
CUST_0274,2024-03-01,214,4026,9,1009
CUST_0274,2024-04-01,204,1707,10,1731
CUST_0274,2024-05-01,206,4700,8,1472
CUST_0274,2024-06-01,215,2688,11,719
CUST_0274,2024-07-01,224,4483,12,1700
CUST_0274,2024-08-01,210,3323,10,1986
CUST_0274,2024-09-01,178,3934,7,1748
CUST_0274,2024-10-01,194,3982,9,1751
CUST_0274,2024-11-01,219,1760,11,1075
CUST_0274,2024-12-01,183,1991,9,627
CUST_0274,2025-01-01,207,4991,9,1755
CUST_0275,2024-01-01,97,1781,10,624
CUST_0275,2024-02-01,91,1915,9,420
CUST_0275,2024-03-01,97,1517,11,721
CUST_0275,2024-04-01,90,1470,10,261
CUST_0275,2024-05-01,100,1144,11,640
CUST_0275,2024-06-01,99,1642,10,617
CUST_0275,2024-07-01,93,1563,10,766
CUST_0275,2024-08-01,103,2341,11,1003
CUST_0275,2024-09-01,94,1458,10,637
CUST_0275,2024-10-01,86,1823,7,457
CUST_0275,2024-11-01,88,1888,8,535
CUST_0275,2024-12-01,89,963,8,316
CUST_0275,2025-01-01,105,2207,10,505
CUST_0276,2023-08-01,26,225,11,205
CUST_0276,2023-09-01,32,639,11,292
CUST_0276,2023-10-01,28,349,10,104
CUST_0276,2023-11-01,29,315,10,289
CUST_0276,2023-12-01,30,686,12,259
CUST_0276,2024-01-01,26,375,10,173
CUST_0276,2024-02-01,32,725,11,220
CUST_0276,2024-03-01,32,370,10,195
CUST_0276,2024-04-01,26,326,8,158
CUST_0276,2024-05-01,30,262,12,236
CUST_0276,2024-06-01,28,429,9,79
CUST_0276,2024-07-01,28,695,12,194
CUST_0276,2024-08-01,28,485,11,208
CUST_0276,2024-09-01,27,417,10,254
CUST_0276,2024-10-01,30,537,11,75
CUST_0276,2024-11-01,30,634,9,228
CUST_0276,2024-12-01,31,251,12,173
CUST_0276,2025-01-01,30,697,10,181
CUST_0277,2024-02-01,18,278,7,130
CUST_0277,2024-03-01,16,197,10,43
CUST_0277,2024-04-01,17,206,9,107
CUST_0277,2024-05-01,16,332,8,144
CUST_0277,2024-06-01,18,179,10,165
CUST_0277,2024-07-01,16,389,6,35
CUST_0277,2024-08-01,15,343,7,94
CUST_0277,2024-09-01,18,200,6,112
CUST_0277,2024-10-01,14,267,6,127
CUST_0277,2024-11-01,16,376,9,121
CUST_0277,2024-12-01,15,204,7,89
CUST_0277,2025-01-01,12,228,7,67
CUST_0278,2024-10-01,24,508,10,219
CUST_0278,2024-11-01,25,553,8,101
CUST_0278,2024-12-01,24,475,8,123
CUST_0278,2025-01-01,22,442,8,124
CUST_0279,2024-09-01,6,122,2,21
CUST_0279,2024-10-01,4,75,2,27
CUST_0279,2024-11-01,5,45,2,25
CUST_0279,2024-12-01,5,71,2,31
CUST_0279,2025-01-01,5,118,2,38
CUST_0280,2024-10-01,117,1286,7,852
CUST_0280,2024-11-01,101,2285,7,590
CUST_0280,2024-12-01,107,1257,9,970
CUST_0280,2025-01-01,103,1972,9,874
CUST_0281,2024-10-01,28,481,11,246
CUST_0281,2024-11-01,30,607,10,263
CUST_0281,2024-12-01,30,460,11,186
CUST_0281,2025-01-01,30,318,11,190
CUST_0282,2024-11-01,9,195,9,24
CUST_0282,2024-12-01,8,182,8,30
CUST_0282,2025-01-01,7,138,7,61
CUST_0283,2024-06-01,221,1975,11,1482
CUST_0283,2024-07-01,229,3852,10,2262
CUST_0283,2024-08-01,228,2901,11,1715
CUST_0283,2024-09-01,231,4323,12,2037
CUST_0283,2024-10-01,218,2415,11,935
CUST_0283,2024-11-01,224,3679,11,645
CUST_0283,2024-12-01,211,2073,11,2033
CUST_0283,2025-01-01,222,3780,11,863
CUST_0284,2024-05-01,99,860,9,344
CUST_0284,2024-06-01,104,1277,10,477
CUST_0284,2024-07-01,111,2695,10,833
CUST_0284,2024-08-01,99,2105,9,818
CUST_0284,2024-09-01,97,1642,9,341
CUST_0284,2024-10-01,106,2222,8,993
CUST_0284,2024-11-01,103,2369,10,432
CUST_0284,2024-12-01,98,1229,10,720
CUST_0284,2025-01-01,105,1851,11,983
CUST_0285,2023-09-01,15,267,3,60
CUST_0285,2023-10-01,13,320,3,76
CUST_0285,2023-11-01,9,171,4,42
CUST_0285,2023-12-01,9,192,5,27
CUST_0285,2024-01-01,9,184,2,80
CUST_0285,2024-02-01,9,203,1,82
CUST_0285,2024-03-01,1,14,0,2
CUST_0285,2024-04-01,2,19,0,11
CUST_0286,2024-09-01,78,1238,10,321
CUST_0286,2024-10-01,74,663,10,709
CUST_0286,2024-11-01,68,1195,10,139
CUST_0286,2024-12-01,70,657,8,674
CUST_0286,2025-01-01,73,1442,10,690
CUST_0287,2024-03-01,23,471,9,172
CUST_0287,2024-04-01,24,540,9,199
CUST_0287,2024-05-01,29,252,11,202
CUST_0287,2024-06-01,24,292,10,61
CUST_0287,2024-07-01,26,213,9,130
CUST_0287,2024-08-01,28,503,11,187
CUST_0287,2024-09-01,27,568,11,64
CUST_0287,2024-10-01,26,479,11,127
CUST_0287,2024-11-01,29,319,11,136
CUST_0287,2024-12-01,28,637,12,265
CUST_0287,2025-01-01,26,385,9,111
CUST_0288,2023-09-01,103,1630,9,558
CUST_0288,2023-10-01,107,864,11,450
CUST_0288,2023-11-01,103,1450,12,753
CUST_0288,2023-12-01,101,1405,11,831
CUST_0288,2024-01-01,98,1448,11,617
CUST_0288,2024-02-01,109,907,11,308
CUST_0288,2024-03-01,93,1960,8,313
CUST_0288,2024-04-01,100,975,9,255
CUST_0288,2024-05-01,116,2447,11,454
CUST_0288,2024-06-01,104,2070,9,802
CUST_0288,2024-07-01,100,1096,9,344
CUST_0288,2024-08-01,108,2482,9,1048
CUST_0288,2024-09-01,97,2288,11,929
CUST_0288,2024-10-01,96,979,11,754
CUST_0288,2024-11-01,104,956,10,764
CUST_0288,2024-12-01,108,1112,11,977
CUST_0288,2025-01-01,106,887,12,741
CUST_0289,2024-08-01,43,409,8,223
CUST_0289,2024-09-01,43,819,6,301
CUST_0289,2024-10-01,43,365,9,285
CUST_0289,2024-11-01,43,484,8,399
CUST_0289,2024-12-01,38,670,6,267
CUST_0289,2025-01-01,34,679,6,86
CUST_0290,2023-05-01,8,110,5,64
CUST_0290,2023-06-01,9,122,6,73
CUST_0290,2023-07-01,8,88,6,25
CUST_0290,2023-08-01,9,128,5,72
CUST_0290,2023-09-01,8,96,5,53
CUST_0290,2023-10-01,7,120,5,34
CUST_0290,2023-11-01,8,102,6,68
CUST_0290,2023-12-01,8,170,4,32
CUST_0290,2024-01-01,7,109,5,33
CUST_0290,2024-02-01,6,95,5,40
CUST_0290,2024-03-01,8,143,8,20
CUST_0290,2024-04-01,6,51,3,25
CUST_0290,2024-05-01,6,48,3,19
CUST_0290,2024-06-01,5,71,4,17
CUST_0290,2024-07-01,6,104,2,33
CUST_0290,2024-08-01,5,51,3,39
CUST_0290,2024-09-01,5,105,3,17
CUST_0290,2024-10-01,6,51,5,37
CUST_0290,2024-11-01,4,64,3,15
CUST_0290,2024-12-01,4,75,1,12
CUST_0290,2025-01-01,4,41,2,8
CUST_0291,2023-07-01,39,734,8,276
CUST_0291,2023-08-01,41,667,11,174
CUST_0291,2023-09-01,44,941,12,111
CUST_0291,2023-10-01,37,549,9,335
CUST_0291,2023-11-01,39,384,9,264
CUST_0291,2023-12-01,43,646,11,165
CUST_0291,2024-01-01,38,535,9,271
CUST_0291,2024-02-01,40,519,12,110
CUST_0291,2024-03-01,37,400,9,329
CUST_0291,2024-04-01,38,930,8,87
CUST_0291,2024-05-01,41,966,8,215
CUST_0291,2024-06-01,40,454,10,277
CUST_0291,2024-07-01,39,321,10,255
CUST_0291,2024-08-01,41,747,8,195
CUST_0291,2024-09-01,40,723,10,272
CUST_0291,2024-10-01,42,432,10,120
CUST_0291,2024-11-01,42,519,10,407
CUST_0291,2024-12-01,37,848,7,223
CUST_0291,2025-01-01,42,407,9,143
CUST_0292,2023-07-01,372,5858,10,1173
CUST_0292,2023-08-01,372,8732,10,872
CUST_0292,2023-09-01,377,4662,10,2859
CUST_0292,2023-10-01,349,5086,9,3124
CUST_0292,2023-11-01,361,7526,11,1574
CUST_0292,2023-12-01,385,5065,11,2113
CUST_0292,2024-01-01,363,4723,9,3351
CUST_0292,2024-02-01,363,7489,10,3297
CUST_0292,2024-03-01,348,3171,11,1807
CUST_0292,2024-04-01,358,2879,9,2999
CUST_0292,2024-05-01,356,8710,9,1228
CUST_0292,2024-06-01,342,6809,9,1418
CUST_0292,2024-07-01,402,3349,11,2960
CUST_0292,2024-08-01,322,7428,9,3011
CUST_0292,2024-09-01,345,8525,10,945
CUST_0292,2024-10-01,391,9667,11,2490
CUST_0292,2024-11-01,359,6280,10,1888
CUST_0292,2024-12-01,374,9264,10,3055
CUST_0292,2025-01-01,329,7937,10,2708
CUST_0293,2023-05-01,14,301,5,64
CUST_0293,2023-06-01,16,341,4,140
CUST_0293,2023-07-01,18,387,4,43
CUST_0293,2023-08-01,14,260,5,60
CUST_0293,2023-09-01,11,165,3,73
CUST_0293,2023-10-01,9,87,3,74
CUST_0293,2023-11-01,11,238,5,60
CUST_0293,2023-12-01,5,87,4,49
CUST_0293,2024-01-01,10,145,4,53
CUST_0293,2024-02-01,5,106,2,33
CUST_0293,2024-03-01,3,66,0,16
CUST_0293,2024-04-01,2,46,0,6
CUST_0293,2024-05-01,1,8,0,8
CUST_0293,2024-06-01,1,21,1,8
CUST_0293,2024-07-01,1,18,0,6
CUST_0293,2024-08-01,1,14,1,5
CUST_0293,2024-09-01,1,23,0,2
CUST_0293,2024-10-01,1,17,1,3
CUST_0293,2024-11-01,1,8,0,8
CUST_0293,2024-12-01,1,24,0,4
CUST_0293,2025-01-01,1,24,0,5
CUST_0294,2024-02-01,11,183,6,61
CUST_0294,2024-03-01,8,197,4,16
CUST_0294,2024-04-01,6,113,3,47
CUST_0294,2024-05-01,6,108,3,21
CUST_0294,2024-06-01,7,92,4,30
CUST_0294,2024-07-01,5,112,4,11
CUST_0294,2024-08-01,4,70,1,10
CUST_0294,2024-09-01,5,88,4,33
CUST_0294,2024-10-01,2,41,2,14
CUST_0294,2024-11-01,4,73,3,39
CUST_0294,2024-12-01,3,42,2,13
CUST_0294,2025-01-01,1,23,0,8
CUST_0295,2023-06-01,366,7839,11,2328
CUST_0295,2023-07-01,338,3836,10,3307
CUST_0295,2023-08-01,348,7819,11,2736
CUST_0295,2023-09-01,299,3817,10,2817
CUST_0295,2023-10-01,327,6216,9,2742
CUST_0295,2023-11-01,318,6590,9,1436
CUST_0295,2023-12-01,345,4435,8,2592
CUST_0295,2024-01-01,314,5062,9,2297
CUST_0295,2024-02-01,324,5782,7,2283
CUST_0295,2024-03-01,312,4465,8,915
CUST_0295,2024-04-01,256,2881,7,1098
CUST_0296,2023-10-01,66,1402,7,389
CUST_0296,2023-11-01,90,1404,7,449
CUST_0296,2023-12-01,69,1531,5,653
CUST_0296,2024-01-01,55,1173,5,243
CUST_0296,2024-02-01,67,1495,6,370
CUST_0296,2024-03-01,49,1069,2,193
CUST_0296,2024-04-01,57,1143,3,161
CUST_0296,2024-05-01,37,521,1,202
CUST_0296,2024-06-01,30,482,3,289
CUST_0296,2024-07-01,22,248,3,195
CUST_0296,2024-08-01,26,583,4,117
CUST_0296,2024-09-01,4,45,1,10
CUST_0296,2024-10-01,4,90,1,31
CUST_0296,2024-11-01,4,78,0,14
CUST_0296,2024-12-01,4,65,1,35
CUST_0296,2025-01-01,4,96,0,12
CUST_0297,2024-01-01,67,1435,3,561
CUST_0297,2024-02-01,49,1028,3,142
CUST_0297,2024-03-01,54,1209,3,222
CUST_0297,2024-04-01,35,708,3,238
CUST_0297,2024-05-01,40,561,2,269
CUST_0297,2024-06-01,39,502,4,200
CUST_0297,2024-07-01,27,525,2,64
CUST_0297,2024-08-01,6,96,1,19
CUST_0297,2024-09-01,22,444,2,208
CUST_0297,2024-10-01,18,207,2,88
CUST_0297,2024-11-01,9,120,1,85
CUST_0297,2024-12-01,25,238,2,193
CUST_0297,2025-01-01,14,122,3,71
CUST_0298,2025-01-01,46,1057,8,292
CUST_0299,2024-11-01,238,2589,10,2144
CUST_0299,2024-12-01,231,5658,10,618
CUST_0299,2025-01-01,223,2688,9,1849
CUST_0300,2024-05-01,70,971,5,583
CUST_0300,2024-06-01,69,1299,6,582
CUST_0300,2024-07-01,58,926,7,178
CUST_0300,2024-08-01,59,1393,5,134
CUST_0300,2024-09-01,64,1021,5,473
CUST_0300,2024-10-01,59,1009,5,313
CUST_0300,2024-11-01,51,860,4,430
CUST_0300,2024-12-01,44,509,3,108
CUST_0300,2025-01-01,41,852,3,341
CUST_0301,2023-02-01,32,378,9,67
CUST_0301,2023-03-01,28,572,6,117
CUST_0301,2023-04-01,29,704,9,188
CUST_0301,2023-05-01,30,696,7,170
CUST_0301,2023-06-01,26,251,6,172
CUST_0301,2023-07-01,25,388,7,240
CUST_0301,2023-08-01,28,576,7,213
CUST_0301,2023-09-01,25,415,6,165
CUST_0301,2023-10-01,21,523,6,102
CUST_0301,2023-11-01,21,428,5,93
CUST_0301,2023-12-01,19,324,5,127
CUST_0301,2024-01-01,19,248,3,90
CUST_0301,2024-02-01,14,151,4,71
CUST_0302,2024-04-01,33,504,7,320
CUST_0302,2024-05-01,42,833,9,411
CUST_0302,2024-06-01,35,653,8,318
CUST_0302,2024-07-01,36,872,10,348
CUST_0302,2024-08-01,33,550,7,244
CUST_0302,2024-09-01,33,518,7,162
CUST_0302,2024-10-01,31,317,6,90
CUST_0302,2024-11-01,31,253,7,237
CUST_0302,2024-12-01,26,335,4,215
CUST_0302,2025-01-01,28,299,5,66
CUST_0303,2023-10-01,188,4577,12,1718
CUST_0303,2023-11-01,179,2648,11,721
CUST_0303,2023-12-01,159,1723,9,516
CUST_0303,2024-01-01,176,3863,12,996
CUST_0303,2024-02-01,172,4286,10,1136
CUST_0303,2024-03-01,159,3686,11,1562
CUST_0303,2024-04-01,164,3378,11,1121
CUST_0303,2024-05-01,185,2947,11,1200
CUST_0303,2024-06-01,157,2831,8,1435
CUST_0303,2024-07-01,187,3413,11,1189
CUST_0303,2024-08-01,167,3163,11,591
CUST_0303,2024-09-01,156,2869,9,1349
CUST_0303,2024-10-01,172,2542,10,409
